largest,largest+,smallest,lung,UWA,VWA,VWANLrg,cosine,concat
0.6373429084380611,0.6810293237582286,0.582884500299222,0.6572052401746725,0.535607420706164,0.6092160383004189,0.6427289048473968,0.5272292040694195,0.6726511071214841
0.6476306196840826,0.6403402187120292,0.5959902794653706,0.598314606741573,0.5856622114216282,0.6427703523693803,0.6111786148238153,0.5643985419198055,0.6761846901579587
0.6177536231884058,0.6213768115942029,0.5954106280193237,0.6907426246185148,0.6002415458937198,0.5579710144927537,0.6473429951690821,0.5066425120772947,0.7119565217391305
0.6054827175208581,0.6197854588796186,0.6448152562574494,0.5953271028037384,0.5917759237187128,0.5971394517282479,0.636471990464839,0.48748510131108463,0.6305125148986889
0.6026143790849673,0.6045751633986928,0.5915032679738562,0.6295180722891566,0.6130718954248366,0.6052287581699346,0.64640522875817,0.5248366013071896,0.6862745098039216
0.6165984804208066,0.5938047925189948,0.6475745178258329,0.624282982791587,0.6247808299240211,0.6253652834599649,0.6265341905318527,0.5452951490356517,0.5932203389830508
0.5180180180180181,0.5180180180180181,0.7072072072072072,0.6751173708920187,0.6196911196911197,0.5958815958815958,0.6196911196911197,0.5791505791505791,0.6763191763191764
0.5941943127962085,0.5781990521327014,0.6700236966824644,0.6439393939393939,0.6374407582938388,0.6427725118483413,0.643957345971564,0.5148104265402843,0.7114928909952607
0.5935009196811772,0.5855303494788473,0.562844880441447,0.5931098696461825,0.6204782342121398,0.5855303494788473,0.6824034334763949,0.5781729000613121,0.5861434702636419
0.587116564417178,0.5932515337423313,0.6263803680981596,0.5859750240153698,0.5809815950920245,0.6220858895705521,0.6263803680981596,0.49938650306748467,0.6466257668711657
0.6151337247227658,0.6027397260273972,0.5962165688193085,0.5928085519922255,0.6516634050880626,0.6112198303979126,0.6797129810828441,0.6020874103065884,0.6810176125244618
0.5827733659132559,0.5644471594379963,0.5815516188149054,0.6127049180327869,0.6139279169211973,0.5479535736102626,0.6072083078802688,0.5577275503970678,0.6249236408063531
0.5803140096618358,0.5815217391304348,0.606280193236715,0.6829268292682927,0.5827294685990339,0.5935990338164251,0.6274154589371981,0.5090579710144928,0.6564009661835749
0.6203411244472521,0.6159191408717625,0.5716993051168667,0.586073500967118,0.655085281111813,0.6557169930511687,0.6336070751737208,0.4731522425773847,0.560328490208465
0.638733705772812,0.702048417132216,0.6815642458100558,0.5786463298379408,0.6356300434512725,0.6641837368094351,0.664804469273743,0.5754189944134078,0.6281812538795779
0.6295819935691318,0.6218649517684888,0.5556270096463023,0.5413461538461538,0.5807073954983922,0.5967845659163987,0.5954983922829582,0.5131832797427652,0.6733118971061093
0.5822707953855495,0.6144505160898603,0.6308439587128112,0.6669970267591675,0.6326654523375835,0.591378263509411,0.6041287188828173,0.6168791742562234,0.6945962355798422
0.649746192893401,0.6053299492385786,0.682741116751269,0.6086547507055503,0.6224619289340102,0.6598984771573604,0.6890862944162437,0.5463197969543148,0.6719543147208121
0.5858951175406871,0.6154309825195902,0.6678722121760097,0.7045675413022352,0.6292947558770343,0.6305003013863774,0.6467751657625075,0.5678119349005425,0.6738999397227246
0.6131787675411836,0.6272117144600367,0.6449054301403294,0.6742738589211619,0.6076876143990237,0.6851738865161684,0.6699206833435022,0.5448444173276388,0.6198901769371568
0.6575342465753424,0.663760896637609,0.6326276463262764,0.6557223264540337,0.6699875466998755,0.6537982565379825,0.6924034869240349,0.5199252801992528,0.6270236612702366
0.702089552238806,0.693134328358209,0.7026865671641791,0.6698656429942419,0.5773134328358209,0.6692537313432836,0.6883582089552239,0.5528358208955224,0.6758208955223881
0.6156914893617021,0.6289893617021277,0.6269946808510638,0.6379137412236711,0.6196808510638298,0.526595744680851,0.605718085106383,0.5711436170212766,0.7154255319148937
0.5200729927007299,0.5206812652068127,0.683698296836983,0.5931558935361216,0.5924574209245742,0.5815085158150851,0.6240875912408759,0.5291970802919708,0.7116788321167883
0.6404425322679779,0.6367547633681623,0.5906576521204672,0.6513589503280225,0.6170866625691457,0.633681622618316,0.6576521204671174,0.5089121081745543,0.6140135218192994
0.5817629179331307,0.5963525835866261,0.5811550151975684,0.6360259981429898,0.6303951367781155,0.5933130699088146,0.6717325227963525,0.6194528875379939,0.676595744680851
0.6017104459376909,0.615149664019548,0.6908979841172878,0.6504381694255112,0.5436774587660355,0.6279780085522297,0.6420281001832621,0.5571166768478925,0.6010995723885155
0.589240506329114,0.5867088607594937,0.7291139240506329,0.6056751467710372,0.6373417721518987,0.6196202531645569,0.6550632911392406,0.5734177215189873,0.6322784810126583
0.61375,0.61375,0.613125,0.6464968152866242,0.591875,0.614375,0.605625,0.549375,0.6225
0.6530612244897959,0.645578231292517,0.7578231292517007,0.662414131501472,0.6748299319727891,0.6326530612244898,0.6714285714285714,0.5312925170068027,0.7605442176870748
0.6252941176470588,0.5947058823529412,0.611764705882353,0.5888223552894212,0.6188235294117647,0.6205882352941177,0.6211764705882353,0.5211764705882352,0.6623529411764706
0.658816425120773,0.6582125603864735,0.6407004830917874,0.6457943925233645,0.6521739130434783,0.642512077294686,0.6739130434782609,0.6080917874396136,0.6763285024154589
0.6687268232385661,0.6668726823238567,0.6254635352286774,0.5662878787878788,0.6279357231149567,0.5896168108776267,0.6180469715698393,0.5197775030902348,0.6199011124845488
0.5841523341523341,0.5958230958230958,0.6406633906633906,0.6623376623376623,0.6044226044226044,0.5694103194103194,0.6185503685503686,0.5196560196560197,0.6658476658476659
0.5454545454545454,0.5731487055990367,0.621312462372065,0.6233009708737864,0.6363636363636364,0.6158940397350994,0.6116797110174593,0.6044551475015051,0.5731487055990367
0.6403138201569101,0.6457453228726614,0.659625829812915,0.6004056795131846,0.5425467712733857,0.648159324079662,0.6547978273989137,0.5033192516596259,0.6415208207604104
0.6433041301627034,0.6445556946182729,0.6226533166458073,0.6255144032921811,0.613892365456821,0.6182728410513142,0.6564455569461827,0.523153942428035,0.6276595744680851
0.6283950617283951,0.6148148148148148,0.6487654320987655,0.6001917545541706,0.6240740740740741,0.6283950617283951,0.6759259259259259,0.5259259259259259,0.7104938271604938
0.616969696969697,0.6224242424242424,0.553939393939394,0.6153846153846154,0.6218181818181818,0.6018181818181818,0.583030303030303,0.5509090909090909,0.6272727272727273
