largest,largest+,smallest,primary,UWA,VWA,VWANLrg,cosine,concat
0.5879985752546389,0.5911083559945476,0.5805940092197465,0.5905539358600583,0.5749464008055291,0.6265009486886178,0.628877807536081,0.5180113842634135,0.5877382852367612
0.6032541366663805,0.6026163111607198,0.5612373814809818,0.5572888729960069,0.638561458167233,0.611735989304157,0.6026592417236007,0.5432065450709581,0.5545524795466532
0.5768864964188433,0.5799726965107176,0.5768217962072736,0.5905036899152089,0.6115658098201981,0.6219890139040755,0.6222478147503543,0.533065043122691,0.5598379906702295
0.5679886786788934,0.5663090634894542,0.5865502133468655,0.6261939009262008,0.6205713550563564,0.61967079542287,0.6061123698298229,0.5444168876373174,0.5957702286420847
0.5757830608602901,0.5840974202238587,0.5707506854560248,0.5779923240598962,0.5968834827319781,0.6240077126623044,0.5904425892118452,0.5123929081796613,0.5682071478875647
0.5700695087440174,0.5601517977073851,0.5576870411183996,0.5871341459086101,0.5930999856548558,0.6056128636820073,0.6103793638580614,0.5250583586546863,0.5708584916732958
0.5765971620811405,0.5798680967290654,0.5798481113849844,0.587465162020337,0.6353274265538605,0.6240956631803344,0.6361068549730198,0.5534674571980548,0.5829391779361801
0.604836025703387,0.6029991551675584,0.5794654514733366,0.5875203316198725,0.6185645528788305,0.62835692890607,0.6116650879393769,0.503846547707432,0.5498259133150712
0.6009485825158996,0.615857766519349,0.5699040638137329,0.6109126919705186,0.5996887463619704,0.6053479034170529,0.6057588660127197,0.5439460493694083,0.5162768136250944
0.5575315447111994,0.558073617388124,0.5765563363724235,0.5810956509069717,0.6023211160166149,0.6131299145745709,0.628157736617989,0.510547558713655,0.5393557825439536
0.5840728732437857,0.5889949050486336,0.57514898872935,0.5871314832977558,0.6032545931758531,0.5901744634861819,0.6122772888683032,0.512762081210437,0.5774525243168134
0.5796606975820833,0.5853942489518772,0.5848289692393623,0.6107039736468329,0.6091023492755672,0.6185102187767078,0.6318817757858397,0.5382876062423031,0.559445218339289
0.578267679689074,0.5844485028889337,0.554415291525578,0.5629368256768678,0.5941356921417105,0.5887445324736942,0.5869637274718418,0.5032788909614397,0.5426775768053398
0.5961462812027688,0.5874643717347946,0.5779542992015128,0.6038181105448843,0.6013292017198186,0.6319574324184432,0.6008323038806341,0.5296240829819392,0.5928681357359264
