largest,largest+,smallest,UWA,VWA,VWANLrg,lung,cosine,concat
0.9455078125,0.94775390625,0.93984375,0.94208984375,0.94443359375,0.9229661627069834,0.9311733128834356,0.8178545716342692,0.931605471562275
0.9416270726267817,0.9376515078056822,0.9274701832638418,0.9382332977795016,0.9378454377969553,0.9406392694063926,0.9436646078981845,0.8264840182648402,0.928462709284627
0.9476510067114094,0.9417656169334022,0.9508518327310274,0.9439339184305627,0.9364997418688694,0.9075931232091691,0.9256854256854257,0.7517908309455588,0.923352435530086
0.9205230410266382,0.9130857476181217,0.9275714563484347,0.9318491153023527,0.9251409683064359,0.925789860396767,0.9282608695652174,0.8526818515797208,0.9272593681116826
0.9453109955709609,0.9447332948199499,0.9314461775466975,0.9427113421914115,0.9393414211438474,0.937593984962406,0.945852534562212,0.8627819548872181,0.9609022556390977
0.9408981071284737,0.9374748288360853,0.9372734595247684,0.9424083769633508,0.9428111155859847,0.942457231726283,0.9183710737764792,0.8347589424572317,0.9611197511664075
0.9422884576915384,0.9387877575515103,0.9466893378675735,0.9468893778755751,0.9406881376275255,0.9018050541516246,0.9421042508174648,0.827797833935018,0.9220216606498195
0.9340086250125363,0.9359141510380102,0.9354126968207802,0.9410289840537559,0.9420318924882158,0.924904214559387,0.92219074598678,0.8754789272030651,0.9310344827586207
0.9376623376623376,0.9338624338624338,0.9344877344877345,0.9283309283309283,0.938047138047138,0.9312362838332114,0.9333333333333333,0.8273591806876371,0.922457937088515
0.9433806876672843,0.9481161210623842,0.9368952028000823,0.948424953675108,0.9415276919909409,0.9405099150141643,0.9455307262569832,0.7978045325779037,0.9398016997167139
0.9274951966831834,0.9222368287996764,0.9291131560319547,0.9332591768631813,0.9285064212761655,0.945742275810098,0.9248218972628421,0.819517709118312,0.9261492087415222
0.9382600561272217,0.930880365866334,0.9398191456189585,0.9350379378442989,0.9388836919239164,0.9258353708231459,0.9422889452134919,0.8626731866340668,0.9242053789731052
0.9368761289095922,0.9365909306968343,0.9325030896473049,0.9318851601863295,0.9330734860728206,0.9312210200927357,0.9345260753711458,0.8415765069551777,0.9389489953632149
0.945532001217162,0.9493863474997464,0.9378233086519931,0.9400547722892788,0.944923420225175,0.9276366435719784,0.9274891774891775,0.8144726712856043,0.9199384141647421
0.9489898989898989,0.938989898989899,0.9352525252525252,0.9467676767676768,0.9421212121212121,0.9254843517138599,0.9185239313116551,0.8468703427719821,0.9172876304023845
0.9372,0.9322,0.9469,0.9436,0.9502,0.9130763416477702,0.9403611161772752,0.8480725623582767,0.9297052154195011
0.9502190362405416,0.9469334926324173,0.9367781760254879,0.9447431302270012,0.9332935085623257,0.93050475493782,0.945065724936237,0.8335771762984638,0.9326993416239941
0.9461473861011968,0.9487717824900272,0.9465672895234096,0.9431030862901533,0.9485618307789209,0.896551724137931,0.9407894736842105,0.8555555555555555,0.9233716475095786
0.9361980477005132,0.9304619100332092,0.944047499245245,0.9398208714903895,0.9531045587199356,0.9150036954915004,0.9407857278420952,0.8651145602365115,0.9120473022912047
0.941768870276199,0.9452587496260844,0.9305015455179978,0.9454581713032206,0.9461561471731977,0.9319526627218935,0.9549055453991468,0.8461538461538461,0.9142011834319527
0.9520569130838231,0.9490669141148572,0.9430869161769254,0.9481389834003505,0.9498917414166409,0.9368421052631579,0.9357728225652754,0.8627819548872181,0.9338345864661655
0.9474970668752444,0.941044192412984,0.9312671098944075,0.9395776300351975,0.9308760265936644,0.932993445010925,0.9275714019040507,0.8219227967953386,0.9337217771303714
0.9475081699346405,0.9383169934640523,0.9424019607843137,0.9456699346405228,0.9387254901960784,0.9294545454545454,0.9393236714975846,0.8618181818181818,0.9265454545454546
0.9363200626039323,0.9339724151423261,0.9329942286999903,0.9329942286999903,0.91773452019955,0.9317000742390498,0.9349821997376804,0.8830734966592427,0.9183370452858204
0.9442004392094231,0.9345178678378918,0.9288281094030745,0.9426033140347375,0.9364144539828309,0.9203539823008849,0.9499622356495468,0.8171091445427728,0.9166666666666666
0.9314984081339222,0.9303686967238369,0.9351956454760193,0.9303686967238369,0.9202012940330697,0.9051246537396122,0.945280940139552,0.8130193905817175,0.9286703601108033
0.9258312020460358,0.9304726721606517,0.9239367244482334,0.928388746803069,0.9200530453727385,0.9227272727272727,0.9357645316549427,0.8359848484848484,0.921969696969697
0.9259588770264927,0.9261565836298933,0.9390075128509292,0.9372281534203243,0.9425662317121392,0.9367559523809523,0.9327836529844058,0.8504464285714286,0.9464285714285714
0.9389546351084813,0.9391518737672584,0.9463510848126233,0.9420118343195266,0.9312623274161735,0.9362706530291109,0.9262672811059908,0.8859166011014948,0.9244689221085759
0.9295343723109284,0.9268572521273545,0.9266660292570992,0.9186346687063773,0.9288650922650349,0.9372163388804842,0.9487733071638862,0.8161875945537065,0.9372163388804842
0.9484936831875608,0.9456754130223518,0.9389698736637512,0.9400388726919339,0.9428571428571428,0.9365994236311239,0.9275900482733012,0.8685158501440923,0.9178674351585014
0.9314470186099506,0.9199582225598177,0.9291682491454615,0.9464489175845043,0.9401823015571591,0.9444444444444444,0.9427798182872608,0.8618827160493827,0.9521604938271605
0.943161094224924,0.9401215805471125,0.9404255319148936,0.9451874366767984,0.9347517730496454,0.9064112011790715,0.9430111667308433,0.8176123802505527,0.941783345615328
0.9386503067484663,0.9340239364376949,0.9387508800160917,0.9441818364678668,0.9387508800160917,0.9275808936825886,0.9401036667306585,0.8755778120184899,0.9275808936825886
0.9259012016021362,0.919797825672325,0.934770169750143,0.9421132939156971,0.940492084684341,0.8948529411764706,0.9257246376811594,0.8301470588235295,0.9257352941176471
0.9512122416534181,0.9532988871224165,0.9391891891891891,0.9386923688394276,0.9373012718600954,0.9283101682516459,0.9311779164303271,0.8456474030724214,0.9268471104608632
0.9448826964450364,0.945190042003893,0.9403749615818051,0.941399446777994,0.9455998360823686,0.9054151624548736,0.9395248380129589,0.8310469314079423,0.9364620938628159
0.9337748344370861,0.9350409037787301,0.9315348656018699,0.9394234514998052,0.9397156213478769,0.9278499278499278,0.943872596620703,0.8607503607503607,0.9184704184704184
0.9416177743579879,0.9373857843608733,0.9297874386842359,0.9428681350389535,0.9394055977685871,0.8934122871946706,0.9544055405925356,0.8401184307920059,0.9111769059955589
0.9502902374670185,0.9505013192612137,0.9496569920844328,0.9423746701846966,0.9369920844327176,0.935251798561151,0.94601686972821,0.8553956834532375,0.9359712230215828
0.9417427053043217,0.9296099468565125,0.9350245663290886,0.9440489321167151,0.9471573247768976,0.9234135667396062,0.9479323308270676,0.8311451495258935,0.9212253829321663
0.9490901441043441,0.9493005154096981,0.9430945619017566,0.9476175449668666,0.9444619753865573,0.9469638739431206,0.9366515837104072,0.8677940046118371,0.9338970023059185
0.9349866613970952,0.938642426637684,0.9383460132397985,0.9353818792609426,0.9363699239205612,0.9014598540145985,0.9445263545890159,0.8113138686131387,0.910948905109489
0.9306518723994452,0.9298593223697246,0.9323360412126015,0.9314444224291658,0.9339211412720428,0.9510328997704667,0.934193058979708,0.8435348125478195,0.9395562356541699
0.9356530509329299,0.9235501765002522,0.9449319213313162,0.9434190620272315,0.9264750378214825,0.9115696389093588,0.9441153238546603,0.817243920412675,0.9167280766396463
0.9336899475171578,0.9343964473153008,0.9429753734356076,0.9400484457004441,0.9424707307226484,0.9315068493150684,0.9279191762191568,0.8294881038211969,0.9199711607786589
0.941886498588533,0.9380901391998443,0.9390635646841234,0.9460722281709335,0.9439306921055193,0.9525291828793774,0.9394275161588181,0.8525291828793774,0.9486381322957198
0.9373310641705876,0.9316247872659926,0.9359295224747222,0.9397337070777856,0.9412353588947843,0.9435114503816794,0.9343975082733113,0.8629770992366412,0.9381679389312977
0.9420808761583824,0.934709351305813,0.9451347935973041,0.9471356360572872,0.9495577085088458,0.9334763948497854,0.9475982532751092,0.8122317596566524,0.924892703862661
0.9345632747189392,0.9334102046699337,0.9367733256461996,0.9380224848659556,0.9323532237916787,0.9539969834087482,0.9481159992108897,0.8416289592760181,0.9411764705882353
0.9456609894566099,0.9364355231143552,0.9455596107055961,0.9510340632603407,0.9501216545012166,0.9432878679109835,0.9320939334637964,0.799353912419239,0.9282124910265613
0.9351525821596244,0.931631455399061,0.9244913928012519,0.9460093896713615,0.9434663536776213,0.9282477341389728,0.9383575263471863,0.875,0.9154078549848943
0.9422356369691923,0.9376561199000832,0.9366153205661948,0.9388009991673605,0.9466069941715237,0.9005805515239478,0.9438332368268674,0.8574020319303338,0.9470246734397678
0.9433922996878252,0.9455775234131113,0.9439125910509886,0.9557752341311134,0.9463059313215401,0.9176029962546817,0.9357729648991785,0.8816479400749063,0.9303370786516854
0.95186461289015,0.9490271584920956,0.9440616132955006,0.9533846777462505,0.9531820024321037,0.9196018376722818,0.9502879078694818,0.886676875957121,0.9418070444104135
0.9513274336283186,0.946165191740413,0.9510113780025284,0.9446902654867256,0.9442688579856722,0.9401574803149606,0.9346184419713831,0.8657480314960629,0.947244094488189
0.9335581118603729,0.9272114240380801,0.9390122967076557,0.9418881396271321,0.9225505751685839,0.9353640416047548,0.9403522060215869,0.7971768202080238,0.9294205052005944
0.9421279277386829,0.9350908518012814,0.9495851276126457,0.950320344501628,0.9533662430416973,0.9178283198826119,0.9321679650389512,0.8415260454878943,0.9163609684519443
0.9522731948158815,0.9509360213947747,0.9315984365356923,0.9468216416375231,0.9418843859288212,0.9222144358794674,0.9408688656476267,0.8416257883672039,0.920812894183602
0.9319634254252286,0.9355029004031069,0.9406154753711533,0.944646544095959,0.9452364565922722,0.9318971507991661,0.939756671899529,0.8547602501737318,0.9034051424600417
0.9454993328543569,0.9491942933388073,0.9387252386328646,0.9442676793595401,0.9444729549420097,0.9331352154531947,0.9372023284529899,0.8815007429420505,0.9398216939078752
0.9400228286811249,0.9356646259209298,0.9379474940334129,0.9489467676662862,0.9429282971879216,0.9239209948792977,0.9417552144824872,0.8566203365032918,0.93050475493782
0.9471740691352959,0.9446097035593394,0.9461483229049134,0.9517899271720176,0.9477895168735255,0.9236641221374046,0.9349519840550824,0.8477099236641221,0.9099236641221374
0.9520883241329028,0.9470888449119883,0.9479220914488075,0.9594833871471722,0.9412561191542548,0.9412737799834574,0.9430611850994016,0.8850289495450786,0.9396195202646815
0.9273453093812375,0.9325349301397206,0.9303393213572855,0.9366267465069861,0.9420159680638722,0.9272986457590877,0.9510141599693839,0.8417676407697791,0.9208838203848895
0.930876036360004,0.9368694436120267,0.9451603236439916,0.9390670262711018,0.9304764758765358,0.9335849056603773,0.9385474860335196,0.8335849056603774,0.9343396226415094
0.953114338629496,0.9556486987035774,0.9498976508431621,0.9419046690710595,0.9407349644214835,0.9262295081967213,0.9405240007649647,0.8614008941877794,0.9254843517138599
0.9327996837632178,0.9354679316137958,0.9465362189939718,0.9335902757189446,0.9370491155252495,0.9303350970017636,0.9455139847439157,0.8725749559082893,0.9320987654320988
0.9390448055145248,0.9374692269817824,0.9462333825701624,0.9482028557360906,0.9435745937961595,0.9191456903127384,0.9410140067074374,0.8600305110602593,0.9305873379099924
0.942167974426039,0.932383996900126,0.9304465756078659,0.9362588394846459,0.925893635571055,0.9439688715953307,0.9375907111756169,0.8229571984435797,0.9237354085603113
0.9450458810186617,0.9457676049077225,0.9497886380039179,0.9427776059387566,0.9430869161769254,0.9362519201228878,0.9473475064573813,0.8187403993855606,0.9431643625192012
0.9437337597441535,0.9419348390965421,0.9481311213272037,0.9496302218668798,0.9491305216869879,0.9551374819102749,0.9264844486333648,0.8346599131693199,0.9406657018813314
0.936527871703217,0.9418413679837697,0.9407786687276591,0.936141435610086,0.9341126461211477,0.9121771217712177,0.9309656823623305,0.8280442804428044,0.9343173431734317
0.9426405817883847,0.9363925023046195,0.9405920311379699,0.9391580456826795,0.9382361978899928,0.9308469308469308,0.9350943396226415,0.8605283605283606,0.9440559440559441
0.9502312487432133,0.948723104765735,0.9475165895837523,0.9457068168107782,0.9474160466519204,0.9297101449275362,0.931839229486942,0.8463768115942029,0.927536231884058
0.9327698053862787,0.9217613524670729,0.9378808728130529,0.9435816787890702,0.9358167878907018,0.9225852272727273,0.9399279893879098,0.8572443181818182,0.9090909090909091
0.9550314779654242,0.9444388927750574,0.9444388927750574,0.9447386829219546,0.9450384730688518,0.9277022190408017,0.9255536943979155,0.8296349319971367,0.9155332856120257
0.9544885177453027,0.9559498956158664,0.9515657620041754,0.9495824634655532,0.950313152400835,0.9274310595065312,0.946503630110814,0.8450653120464441,0.9216255442670537
0.9455526155098718,0.938326887848565,0.9570527172806839,0.9485039690616731,0.9424994911459393,0.933186490455213,0.9476409666283084,0.842143906020558,0.9265785609397944
0.9404078400316769,0.9418926945159375,0.9428825975054445,0.9400118788358741,0.9401108691348248,0.9169117647058823,0.9314018691588785,0.8525735294117647,0.9
0.9377101048052204,0.9344473007712082,0.9432469843780897,0.9557049634170457,0.9390943246984378,0.9094368340943684,0.9333716255025847,0.8816590563165906,0.921613394216134
0.9389661615113141,0.9381357691509238,0.9326344197633382,0.9494498650612414,0.9522524392775586,0.9377236936292055,0.9293488286294042,0.8883321403006442,0.945597709377237
0.9299970211498362,0.9300963161552974,0.9376427365703505,0.9428060768543343,0.9353589514447423,0.9363507779349364,0.9277895141156136,0.82001414427157,0.9342291371994342
0.9379081683914398,0.9360996684416759,0.9432331960213001,0.9367025017582639,0.9329850296393047,0.9297856614929786,0.9283011729095725,0.8647450110864745,0.9275683665927569
0.9422440482545105,0.9424575637877656,0.941923774954628,0.9569766200491086,0.944592719120316,0.924264705882353,0.9354199683042789,0.8091911764705882,0.9316176470588236
