largest,largest+,smallest,UWA,VWA,VWANLrg,lung,cosine,concat
0.6404038301415487,0.6346794338051623,0.6050166527893422,0.5926311407160699,0.6086594504579517,0.6175616835994194,0.6454352441613588,0.4782293178519594,0.6378809869375908
0.5905306971904266,0.6187304890738814,0.5993756503642039,0.6241415192507804,0.5807492195629552,0.651685393258427,0.6454443614637789,0.5565543071161049,0.6711610486891386
0.6540332387515201,0.6495743818402918,0.6540332387515201,0.5960680989055533,0.6003242805026348,0.663093415007657,0.6539347408829175,0.5604900459418071,0.6462480857580398
0.6548672566371682,0.6447534766118836,0.600189633375474,0.6310577328276443,0.6382216603455542,0.7850393700787401,0.6703100158982512,0.6165354330708661,0.7519685039370079
0.6303054343514478,0.635561285204284,0.6167195557318524,0.6128520428401428,0.628222927409758,0.6463595839524517,0.6580193145237644,0.5884101040118871,0.6315007429420505
0.6290305640163848,0.633336834366138,0.6398487553828379,0.6155865980464237,0.6129608234429157,0.5891415994130594,0.6897206916207487,0.44277329420396183,0.6368305209097579
0.6417403826373175,0.6354659535075088,0.6170541040938079,0.6158197901666324,0.5921621065624357,0.6993693062368606,0.6106194690265486,0.5515066573230554,0.5606166783461808
0.6693540458165372,0.6799724707501721,0.6582440271359749,0.6582440271359749,0.66601120833743,0.6296038915913829,0.6040031397174255,0.5691452397498262,0.6372480889506602
0.5708713948475829,0.602278558965411,0.6507235964282049,0.5951965513702145,0.6016627322180027,0.7265973254086181,0.6228611748103722,0.5980683506686478,0.7132243684992571
0.6040261492165612,0.5522465497561482,0.5282764345750752,0.5336723046591263,0.6094220193006122,0.6452084857351865,0.6735537190082644,0.47988295537673736,0.6788588149231894
0.6651964304031183,0.6536054979997948,0.5862139706636578,0.5952405374910247,0.5823161349882039,0.6740458015267176,0.6035513680014495,0.5534351145038168,0.6786259541984733
0.6618060618685554,0.6796167065930632,0.6077491927924175,0.5948338714717217,0.6074367253411103,0.7146401985111662,0.7154989384288747,0.576509511993383,0.7047146401985112
0.6186626746506986,0.6223552894211577,0.6263473053892216,0.6027944111776448,0.624750499001996,0.7042052744119743,0.6745120551090701,0.5295794725588026,0.6742694226657163
0.6534811707122166,0.6517830386574768,0.620017980221756,0.5950454500049945,0.5958445709719309,0.6686792452830189,0.6251576860695621,0.5637735849056604,0.6739622641509434
0.6309581830587777,0.6348571985573642,0.5956720927965689,0.6408031971927088,0.6451895896286187,0.6236959761549925,0.6205775482883916,0.5026080476900149,0.6423248882265276
0.6524360114635833,0.6470006917679613,0.6047040221365748,0.6071746219982211,0.6575748591758079,0.7213403880070547,0.5793679622230294,0.5423280423280423,0.6904761904761905
0.6277695716395865,0.6326932545544067,0.6276710979812901,0.6173313638601674,0.617232890201871,0.6849733028222731,0.622410731899783,0.5911517925247902,0.6079328756674295
0.6427395137072557,0.6611450159837257,0.6053472827666376,0.6102877070619006,0.6106751913203526,0.7642023346303501,0.6418722786647315,0.5642023346303502,0.6700389105058365
0.6391380554696361,0.6501701206309929,0.6405815032477575,0.5528404990205176,0.5905763480771213,0.7196620583717358,0.6890522551162329,0.5445468509984639,0.620583717357911
0.6484109534279432,0.6392164701179293,0.6112332600439736,0.6167299620227863,0.5891465120927444,0.6881331403762663,0.5949104618284637,0.5738060781476122,0.7293777134587555
0.6011013428654236,0.5988793353299198,0.6304704859433871,0.6428364409235823,0.6068978842623901,0.6907749077490775,0.6302873104549083,0.5708487084870849,0.6649446494464945
0.6644474034620506,0.6648571135921336,0.6267540714944178,0.632182730718017,0.6206084195431733,0.6938616938616938,0.6443396226415095,0.5174825174825175,0.6371406371406372
0.5623366177357731,0.5551980695757088,0.5817414035793284,0.5742006836919364,0.5642469334405791,0.6355072463768116,0.5962215225041675,0.5130434782608696,0.6847826086956522
0.6597208570866916,0.6526439944957736,0.5446235502260665,0.5824651071358364,0.5728327108315313,0.6619318181818182,0.6530225506916809,0.484375,0.6221590909090909
0.656440491655841,0.6622364344958529,0.6311581892675128,0.6139702208454082,0.6421504946537424,0.6972083035075161,0.5987344128047646,0.6181102362204725,0.6764495347172512
0.6334029227557412,0.630375782881002,0.6146137787056367,0.5911273486430063,0.6283924843423799,0.6785195936139332,0.6089033244172717,0.525399129172714,0.706821480406386
0.6166293507022186,0.6201913291268064,0.5816201913291268,0.6285365357215551,0.5896600854874822,0.6483113069016153,0.6377061756808592,0.5653450807635829,0.6101321585903083
0.638586418530984,0.6586814492179767,0.6368045931498714,0.6142348049891111,0.6042367847950901,0.6683823529411764,0.6278504672897196,0.5044117647058823,0.6970588235294117
0.6357524223848131,0.6295234328653352,0.6139015226418826,0.6199327664623294,0.6139015226418826,0.65220700152207,0.6009955964005361,0.5361491628614916,0.7024353120243532
0.6614075150508615,0.6570479551588125,0.5809632551380527,0.5897861739671995,0.624870251193689,0.7007874015748031,0.628666297731046,0.513242662848962,0.639226914817466
0.6397577201866746,0.5968622778274253,0.620097309105352,0.5860391222321517,0.6187071790288948,0.5813295615275813,0.6097560975609756,0.574964639321075,0.6152758132956153
0.6349844268059881,0.6442278709936703,0.6150909273585854,0.6219230382799156,0.6083592886566864,0.6319290465631929,0.6169125993189557,0.5624538063562454,0.6075388026607539
0.6450304259634888,0.6431087861641934,0.5656026475926124,0.5932529091491406,0.6175936799402156,0.6830882352941177,0.6273771790808241,0.525,0.6169117647058824
